timedeltaindex,absolute_timestamp,accessspecid,antenna,channelindex,doppler,doppler_by_phase,doppler_channel,doppler_hz,epc96,estimated_rssi,id,interrogator_timestamp,inventoryparameterspecid,lastseentimestamp,phase,phase_rads,prx_moving_parts,relative_timestamp,rospecid,rssi,rssi_delta,rssi_from_mean,rssi_from_min,tagseencount,velocity_by_doppler,velocity_by_phase
00:00:05.200244,2017-07-26 16:48:36,0,1.0,49.0,65528,0.0124876921306,-463375000.0,-0.5,00e200600322f041ef000000,-50.3274412638,206,1501080173099562,1,1501080173099562,692,1.06151470522,0.0110452241579,5200244,1,-48,9.0,-0.628063731199,0.0,1,-0.161743975182,0.00403961793212
00:00:05.257972,2017-07-26 16:48:36,0,1.0,50.0,65488,0.0124876921306,-2781750000.0,-3.0,00e200600322f10741000000,-55.2120932752,207,1501080173157290,1,1501080173157290,4008,6.14819499785,-8.97958488388,5257972,1,-57,-9.0,0.368992296418,1.43421308722,1,-0.969940548935,0.00403961793212
00:00:05.271211,2017-07-26 16:48:36,0,1.0,50.0,65518,-0.481376929469,-1043156250.0,-1.125,00e200600322f041ef000000,-49.9324745688,208,1501080173170529,1,1501080173170529,1136,1.74260217504,0.0204151161198,5271211,1,-48,9.0,0.284274475399,1.11634704606,1,-0.363727705851,-0.155635667738
00:00:05.293474,2017-07-26 16:48:36,0,1.0,50.0,4,-0.481376929469,231812500.0,0.25,00e200600322f10741000000,-55.1062622682,209,1501080173192792,1,1501080173192792,3868,5.93343768754,-8.97958488388,5293474,1,-57,-9.0,0.474823303371,1.54004409417,1,0.0808283790779,-0.155635667738
00:00:05.303168,2017-07-26 16:48:36,0,1.0,50.0,65527,0.106955244547,-521578125.0,-0.5625,00e200600322f041ef000000,-50.6361680435,210,1501080173202486,1,1501080173202486,1164,1.7855536371,-0.97958488388,5303168,1,-49,8.0,-0.419418999323,0.412653571342,1,-0.181863852925,0.0345800762026
00:00:05.353956,2017-07-26 16:48:36,0,1.0,50.0,13,-0.0672987467512,753390625.0,0.8125,00e200600322f041ef000000,-49.4384099059,211,1501080173253274,1,1501080173253274,1136,1.74260217504,-0.97958488388,5353956,1,-49,0.0,0.778339138273,1.61041170894,1,0.262692232003,-0.0217585944555
00:00:05.368087,2017-07-26 16:48:36,0,1.0,50.0,65518,0.104706954552,-1043156250.0,-1.125,00e200600322f10741000000,-55.7059288484,212,1501080173267405,1,1501080173267405,3932,6.03161245797,-9.97958488388,5368087,1,-58,-9.0,-0.124843276772,0.940377514031,1,-0.363727705851,0.0338531736585
00:00:05.385258,2017-07-26 16:48:36,0,1.0,50.0,25,-0.0779952159606,1448828125.0,1.5625,00e200600322f041ef000000,-50.7968482194,213,1501080173284576,1,1501080173284576,1116,1.71192255928,-0.97958488388,5385258,1,-49,9.0,-0.5800991752,0.251973395465,1,0.505177369237,-0.0252169075277
00:00:05.395292,2017-07-26 16:48:36,0,1.0,50.0,1,-0.430757213747,57953125.0,0.0625,00e200600322f10741000000,-56.0699212974,214,1501080173294610,1,1501080173294610,3836,5.88435030233,-9.97958488388,5395292,1,-58,-9.0,-0.488835725834,0.576385064968,1,0.0202070947695,-0.139269629453
00:00:05.445374,2017-07-26 16:48:36,0,1.0,50.0,9,0.0162446353716,521578125.0,0.5625,00e200600322f041ef000000,-50.8943797022,215,1501080173344692,1,1501080173344692,1124,1.72419440558,-0.97958488388,5445374,1,-49,9.0,-0.677630657977,0.154441912688,1,0.181863852925,0.0052521101832
00:00:05.465980,2017-07-26 16:48:36,0,1.0,1.0,4,0.0162446353716,225687500.0,0.25,00e200600322f10741000000,-55.3640039719,216,1501080173365298,1,1501080173365298,2844,4.36264136075,-9.44475867995,5465980,1,-57,-8.0,0.224736004278,1.39021979391,1,0.0830220044309,0.0052521101832
00:00:05.487894,2017-07-26 16:48:36,0,1.0,1.0,65518,0.116222850342,-1015593750.0,-1.125,00e200600322f041ef000000,-50.7052297249,217,1501080173387212,1,1501080173387212,112,0.171805848243,-1.44475867995,5487894,1,-49,8.0,-0.0145931747677,1.10455907865,1,-0.373599019939,0.0385962159843
00:00:05.499590,2017-07-26 16:48:36,0,1.0,1.0,65524,0.116222850342,-677062500.0,-0.75,00e200600322f10741000000,-55.3133213882,218,1501080173398908,1,1501080173398908,2876,4.41172874596,-9.44475867995,5499590,1,-57,-8.0,0.275418587943,1.44090237757,1,-0.249066013293,0.0385962159843
00:00:05.548881,2017-07-26 16:48:36,0,1.0,1.0,65527,0.019812186809,-507796875.0,-0.5625,00e200600322f10741000000,-56.5480558281,219,1501080173448199,1,1501080173448199,2884,4.42400059226,-9.44475867995,5548881,1,-57,0.0,-0.959315851899,0.206167937732,1,-0.18679950997,0.00657938984415
00:00:05.558638,2017-07-26 16:48:36,0,1.0,1.0,3,0.0207062613084,169265625.0,0.1875,00e200600322f041ef000000,-51.0224954636,220,1501080173457956,1,1501080173457956,124,0.190213617698,-1.44475867995,5558638,1,-49,8.0,-0.331858913427,0.787293339989,1,0.0622665033232,0.00687630127237
00:00:05.578781,2017-07-26 16:48:36,0,1.0,1.0,65534,0.0969629648017,-112843750.0,-0.125,00e200600322f041ef000000,-49.5419260262,221,1501080173478099,1,1501080173478099,140,0.214757310304,-1.44475867995,5578781,1,-49,0.0,1.14871052398,2.26786277739,1,-0.0415110022155,0.0322002387736
00:00:05.588791,2017-07-26 16:48:36,0,1.0,1.0,19,-0.269160298171,1072015625.0,1.1875,00e200600322f10741000000,-55.0016151016,222,1501080173488109,1,1501080173488109,2796,4.28901028293,-9.44475867995,5588791,1,-57,-8.0,0.587124874574,1.75260866421,1,0.394354521047,-0.0893849098695
00:00:05.639163,2017-07-26 16:48:36,0,1.0,1.0,10,-0.0404326827531,564218750.0,0.625,00e200600322f041ef000000,-50.6081279198,223,1501080173538481,1,1501080173538481,120,0.184077694546,-1.44475867995,5639163,1,-49,8.0,0.0825086303742,1.20166088379,1,0.207555011077,-0.0134272094667
00:00:05.664393,2017-07-26 16:48:36,0,1.0,2.0,4,-0.0404326827531,225812500.0,0.25,00e200600322f10741000000,-56.7514046531,224,1501080173563711,1,1501080173563711,384,0.589048622548,-11.4351397543,5664393,1,-59,-10.0,-0.526511919627,0.79621123402,1,0.0829760470523,-0.0134272094667
00:00:05.679429,2017-07-26 16:48:36,0,1.0,2.0,65522,-0.0148305567367,-790343750.0,-0.875,00e200600322f041ef000000,-51.8090334246,225,1501080173578747,1,1501080173578747,3840,5.89048622548,-2.4351397543,5679429,1,-50,9.0,-0.563926926715,0.212881607962,1,-0.290416164683,-0.00492232389439
00:00:05.697317,2017-07-26 16:48:36,0,1.0,2.0,25,-0.0148305567367,1411328125.0,1.5625,00e200600322f10741000000,-56.3411355057,226,1501080173596635,1,1501080173596635,380,0.582912699397,-10.4351397543,5697317,1,-58,-8.0,-0.11624277226,1.20648038139,1,0.518600294077,-0.00492232389439
00:00:05.740858,2017-07-26 16:48:36,0,1.0,2.0,18,-0.174871599733,1016156250.0,1.125,00e200600322f041ef000000,-51.6991021379,227,1501080173640176,1,1501080173640176,3752,5.75549591615,-2.4351397543,5740858,1,-50,8.0,-0.453995639998,0.322812894679,1,0.373392211735,-0.0580406163502
00:00:05.750832,2017-07-26 16:48:36,0,1.0,2.0,9,4.76282934691,508078125.0,0.5625,00e200600322f10741000000,-56.3116795062,228,1501080173650150,1,1501080173650150,2468,3.7858645845,-10.4351397543,5750832,1,-58,-8.0,-0.0867867727612,1.23593638089,1,0.186696105868,1.58080300797
00:00:05.774781,2017-07-26 16:48:36,0,1.0,2.0,19,-10.5000143534,1072609375.0,1.1875,00e200600322f10741000000,-57.5476158871,229,1501080173674099,1,1501080173674099,408,0.625864161457,-10.4351397543,5774781,1,-58,0.0,-1.32272315365,0.0,1,0.394136223498,-3.48499874016
00:00:05.784394,2017-07-26 16:48:36,0,1.0,2.0,65527,0.201880340408,-508078125.0,-0.5625,00e200600322f041ef000000,-51.2903267742,230,1501080173683712,1,1501080173683712,3824,5.86594253287,-1.4351397543,5784394,1,-49,9.0,-0.0452202763058,0.731588258371,1,-0.186696105868,0.0670049304985
00:00:05.833144,2017-07-26 16:48:36,0,1.0,2.0,52,0.0167325617258,2935562500.0,3.25,00e200600322f10741000000,-56.2021484777,231,1501080173732462,1,1501080173732462,416,0.63813600776,-10.4351397543,5833144,1,-58,-9.0,0.0227442558258,1.34546740947,1,1.07868861168,0.00555360731625
00:00:05.846752,2017-07-26 16:48:36,0,1.0,2.0,6,-0.0783029041983,338718750.0,0.375,00e200600322f041ef000000,-51.6618606759,232,1501080173746070,1,1501080173746070,3784,5.80458330136,-2.4351397543,5846752,1,-50,8.0,-0.416754178064,0.360054356613,1,0.124464070578,-0.0259890618524
00:00:05.872828,2017-07-26 16:48:36,0,1.0,3.0,0,-0.0783029041983,0.0,0.0,00e200600322f041ef000000,-48.9811926109,233,1501080173772146,1,1501080173772146,2732,4.1908355125,-0.425526151803,5872828,1,-48,2.0,0.435731552121,1.84231308248,1,0.0,-0.0259890618524
00:00:05.882852,2017-07-26 16:48:36,0,1.0,3.0,29,0.0531318008705,1638046875.0,1.8125,00e200600322f10741000000,-53.3872654207,234,1501080173782170,1,1501080173782170,3352,5.14190360099,-7.4255261518,5882852,1,-55,-7.0,0.545065617429,1.96326472647,1,0.601243518811,0.0176249108503
00:00:05.937992,2017-07-26 16:48:36,0,1.0,3.0,65521,0.0531318008705,-847265625.0,-0.9375,00e200600322f10741000000,-54.5678690719,235,1501080173837310,1,1501080173837310,3376,5.1787191399,-7.4255261518,5937992,1,-55,0.0,-0.635538033745,0.782661075298,1,-0.310988026971,0.0176249108503
00:00:05.947669,2017-07-26 16:48:36,0,1.0,3.0,0,-3.41870599003,0.0,0.0,00e200600322f041ef000000,-49.7598552138,236,1501080173846987,1,1501080173846987,636,0.975611781095,-0.425526151803,5947669,1,-48,7.0,-0.34293105077,1.06365047958,1,0.0,-1.13405507268
00:00:05.962421,2017-07-26 16:48:36,0,1.0,3.0,7,16.8806560127,395390625.0,0.4375,00e200600322f041ef000000,-48.4715517833,237,1501080173861739,1,1501080173861739,2676,4.10493258838,-0.425526151803,5962421,1,-48,0.0,0.945372379697,2.35195391005,1,0.14512774592,5.5996607012
00:00:05.972401,2017-07-26 16:48:36,0,1.0,3.0,9,-0.156095607254,508359375.0,0.5625,00e200600322f10741000000,-53.2507075725,238,1501080173871719,1,1501080173871719,3332,5.11122398523,-7.4255261518,5972401,1,-55,-7.0,0.681623465608,2.09982257465,1,0.186592816183,-0.05178012258
00:00:06.024992,2017-07-26 16:48:36,0,1.0,3.0,48,-0.120698527315,2711250000.0,3.0,00e200600322f10741000000,-54.5312785067,239,1501080173924310,1,1501080173924310,3280,5.03145698426,-7.4255261518,6024992,1,-55,0.0,-0.598947468606,0.819251640438,1,0.995161686307,-0.0400381833257
00:00:06.034688,2017-07-26 16:48:36,0,1.0,3.0,6,0.0675662819821,338906250.0,0.375,00e200600322f041ef000000,-49.7500508014,240,1501080173934006,1,1501080173934006,2716,4.1662918199,-0.425526151803,6034688,1,-48,7.0,-0.33312663839,1.07345489196,1,0.124395210788,0.0224131250383
00:00:06.066894,2017-07-26 16:48:36,0,1.0,4.0,8,0.0675662819821,452125000.0,0.5,00e200600322f10741000000,-55.7894327746,241,1501080173966212,1,1501080173966212,3356,5.14803952414,-10.4159178666,6066894,1,-58,-10.0,-0.0860082276159,1.65222411839,1,0.165768569533,0.0224131250383
00:00:06.076594,2017-07-26 16:48:36,0,1.0,4.0,6,0.0648921855273,339093750.0,0.375,00e200600322f041ef000000,-50.819223029,242,1501080173975912,1,1501080173975912,476,0.730174855034,-1.41591786656,6076594,1,-49,9.0,-0.469653087536,0.442712118238,1,0.12432642715,0.0215141695374
00:00:06.121741,2017-07-26 16:48:36,0,1.0,4.0,65533,0.0648921855273,-169546875.0,-0.1875,00e200600322f041ef000000,-49.4874593415,243,1501080174021059,1,1501080174021059,500,0.766990393943,-1.41591786656,6121741,1,-49,0.0,0.862110600014,1.77447580579,1,-0.0621632135748,0.0215141695374
00:00:06.137789,2017-07-26 16:48:36,0,1.0,4.0,65526,0.0206621588264,-565156250.0,-0.625,00e200600322f10741000000,-55.719071605,244,1501080174037107,1,1501080174037107,3368,5.1664472936,-10.4159178666,6137789,1,-58,-9.0,-0.0156470579856,1.72258528802,1,-0.207210711916,0.00685027302423
00:00:06.157336,2017-07-26 16:48:36,0,1.0,4.0,20,6.96858758253,1130312500.0,1.25,00e200600322f041ef000000,-50.8003698105,245,1501080174056654,1,1501080174056654,2532,3.88403935493,-1.41591786656,6157336,1,-49,9.0,-0.450799868955,0.461565336819,1,0.414421423832,2.31034559044
00:00:06.169385,2017-07-26 16:48:36,0,1.0,4.0,65533,-0.0463616834409,-169546875.0,-0.1875,00e200600322f10741000000,-56.0708649049,246,1501080174068703,1,1501080174068703,3356,5.14803952414,-10.4159178666,6169385,1,-58,-9.0,-0.36744035788,1.37079198813,1,-0.0621632135748,-0.0153706198903
00:00:06.212957,2017-07-26 16:48:36,0,1.0,4.0,65522,-4.31035209273,-791218750.0,-0.875,00e200600322f041ef000000,-50.8946325411,247,1501080174112275,1,1501080174112275,568,0.871301087519,-1.41591786656,6212957,1,-49,9.0,-0.545062599565,0.367302606209,1,-0.290094996682,-1.42904180119
00:00:06.226443,2017-07-26 16:48:36,0,1.0,4.0,6,-0.017115259911,339093750.0,0.375,00e200600322f10741000000,-55.3640717199,248,1501080174125761,1,1501080174125761,3348,5.13576767784,-9.41591786656,6226443,1,-57,-8.0,0.339352827145,2.07758517315,1,0.12432642715,-0.00567434430524
00:00:06.258192,2017-07-26 16:48:36,0,1.0,5.0,65502,-0.017115259911,-1922593750.0,-2.125,00e200600322f10741000000,-55.8296035309,249,1501080174157510,1,1501080174157510,868,1.33149532388,-8.4063148927,6258192,1,-56,1.0,-1.05382067768,0.0,1,-0.704127077369,-0.00567434430524
00:00:06.267852,2017-07-26 16:48:36,0,1.0,5.0,65529,-0.140265023843,-395828125.0,-0.4375,00e200600322f041ef000000,-50.0979359432,250,1501080174167170,1,1501080174167170,3964,6.08069984318,-0.406314892697,6267852,1,-48,8.0,-0.824225573186,0.221089370203,1,-0.144967339458,-0.0464773653156
00:00:06.320069,2017-07-26 16:48:36,0,1.0,5.0,6,-0.140265023843,339281250.0,0.375,00e200600322f041ef000000,-47.8300894342,251,1501080174219387,1,1501080174219387,3904,5.98866099591,0.593685107303,6320069,1,-47,1.0,1.4436209358,2.48893587919,1,0.124257719536,-0.0464773653156
00:00:06.332212,2017-07-26 16:48:36,0,1.0,5.0,65530,-0.171511922453,-339281250.0,-0.375,00e200600322f10741000000,-54.5429298692,252,1501080174231530,1,1501080174231530,764,1.17196132194,-9.4063148927,6332212,1,-57,-10.0,0.232852983996,1.28667366168,1,-0.124257719536,-0.0568311476194
00:00:06.349615,2017-07-26 16:48:36,0,1.0,5.0,65528,-0.140286516693,-452375000.0,-0.5,00e200600322f10741000000,-55.6095792351,253,1501080174248933,1,1501080174248933,744,1.14128170619,-8.4063148927,6349615,1,-56,1.0,-0.833796381925,0.220024295756,1,-0.165676959381,-0.0464844870556
00:00:06.363225,2017-07-26 16:48:36,0,1.0,5.0,15,-0.192343619659,848203125.0,0.9375,00e200600322f041ef000000,-50.0389806108,254,1501080174262543,1,1501080174262543,3836,5.88435030233,-0.406314892697,6363225,1,-48,8.0,-0.765270240823,0.280044702566,1,0.310644298839,-0.0637338121229
00:00:06.417227,2017-07-26 16:48:36,0,1.0,5.0,65512,0.158879895581,-1357125000.0,-1.5,00e200600322f10741000000,-54.4027496686,255,1501080174316545,1,1501080174316545,832,1.27627201552,-8.4063148927,6417227,1,-56,-8.0,0.37303318462,1.4268538623,1,-0.497030878143,0.0526454760132
00:00:06.426939,2017-07-26 16:48:36,0,1.0,5.0,3,0.114954621433,169640625.0,0.1875,00e200600322f041ef000000,-49.715611603,256,1501080174326257,1,1501080174326257,3896,5.9763891496,-0.406314892697,6426939,1,-48,8.0,-0.441901233065,0.603413710324,1,0.0621288597679,0.0380906642917
00:00:06.442027,2017-07-26 16:48:36,0,1.0,5.0,6,-0.334708921371,339281250.0,0.375,00e200600322f10741000000,-55.0481540117,257,1501080174341345,1,1501080174341345,764,1.17196132194,-9.4063148927,6442027,1,-57,-9.0,-0.272371158463,0.781449519218,1,0.124257719536,-0.110907112741
00:00:06.460856,2017-07-26 16:48:36,0,1.0,6.0,7,-0.334708921371,396046875.0,0.4375,00e200600322f041ef000000,-49.156496368,258,1501080174360174,1,1501080174360174,3024,4.63875790257,0.603282775656,6460856,1,-47,10.0,-0.23139655129,0.848716326875,1,0.144887269125,-0.110907112741
00:00:06.517285,2017-07-26 16:48:36,0,1.0,6.0,2,-0.0086530197239,113156250.0,0.125,00e200600322f041ef000000,-47.5778314603,259,1501080174416603,1,1501080174416603,3020,4.63262197941,0.603282775656,6517285,1,-47,0.0,1.34726835642,2.42738123458,1,0.041396362607,-0.00286562833709
00:00:06.532177,2017-07-26 16:48:36,0,1.0,6.0,24,-0.0086530197239,1357875000.0,1.5,00e200600322f10741000000,-53.7432867413,260,1501080174431495,1,1501080174431495,3956,6.06842799688,-8.39671722434,6532177,1,-56,-9.0,0.0546943005408,1.78379214955,1,0.496756351284,-0.00286562833709
00:00:06.548157,2017-07-26 16:48:36,0,1.0,6.0,65535,-0.0632652565431,-56578125.0,-0.0625,00e200600322f041ef000000,-48.8068582367,261,1501080174447475,1,1501080174447475,3004,4.60807828681,0.603282775656,6548157,1,-47,9.0,0.118241580047,1.19835445821,1,-0.0206981813035,-0.0209516120023
00:00:06.559876,2017-07-26 16:48:36,0,1.0,6.0,19,-0.511215431965,1074984375.0,1.1875,00e200600322f10741000000,-54.0726034735,262,1501080174459194,1,1501080174459194,3840,5.89048622548,-8.39671722434,6559876,1,-56,-9.0,-0.274622431664,1.45447541735,1,0.393265444767,-0.169299675135
00:00:06.608756,2017-07-26 16:48:36,0,1.0,6.0,65523,0.109883260025,-735515625.0,-0.8125,00e200600322f10741000000,-55.4835556572,263,1501080174508074,1,1501080174508074,3884,5.95798138015,-8.39671722434,6608756,1,-56,0.0,-1.68557461542,0.0435232335956,1,-0.269076356946,0.0363901382113
00:00:06.622387,2017-07-26 16:48:36,0,1.0,6.0,7,0.0,396046875.0,0.4375,00e200600322f041ef000000,-50.0052126949,264,1501080174521705,1,1501080174521705,3004,4.60807828681,-0.396717224344,6622387,1,-48,8.0,-1.08011287817,0.0,1,0.144887269125,0.0
00:00:06.643846,2017-07-26 16:48:36,0,1.0,6.0,4,-0.139151111428,226312500.0,0.25,00e200600322f10741000000,-54.3937015828,265,1501080174543164,1,1501080174543164,3844,5.89662214863,-8.39671722434,6643846,1,-56,-8.0,-0.595720540988,1.13337730802,1,0.082792725214,-0.0460827989267
00:00:06.662716,2017-07-26 16:48:36,0,1.0,7.0,1,-0.139151111428,56609375.0,0.0625,00e200600322f041ef000000,-49.7131871758,266,1501080174562034,1,1501080174562034,3424,5.25235021772,-0.387124855643,6662716,1,-48,8.0,0.287747365327,1.47970742414,1,0.0206867553133,-0.0460827989267
00:00:06.714899,2017-07-26 16:48:36,0,1.0,7.0,6,0.0561425655865,339656250.0,0.375,00e200600322f041ef000000,-49.1910979278,267,1501080174614217,1,1501080174614217,3448,5.28916575663,-1.38712485564,6714899,1,-49,-1.0,0.809836613286,2.0017966721,1,0.12412053188,0.0185825202712
00:00:06.730390,2017-07-26 16:48:36,0,1.0,7.0,17,0.0561425655865,962359375.0,1.0625,00e200600322f10741000000,-54.907610996,268,1501080174629708,1,1501080174629708,28,0.0429514620608,-9.38712485564,6730390,1,-57,-8.0,0.672824498779,2.27638306648,1,0.351674840326,0.0185825202712
00:00:06.745031,2017-07-26 16:48:36,0,1.0,7.0,1,-8.1995988484,56609375.0,0.0625,00e200600322f041ef000000,-49.850888788,269,1501080174644349,1,1501080174644349,1424,2.18438864195,-0.387124855643,6745031,1,-48,9.0,0.150045753081,1.3420058119,1,0.0206867553133,-2.7139695207
00:00:06.760480,2017-07-26 16:48:36,0,1.0,7.0,12,-0.0162273595879,679312500.0,0.75,00e200600322f10741000000,-55.0844014241,270,1501080174659798,1,1501080174659798,24,0.0368155389093,-9.38712485564,6760480,1,-57,-9.0,0.496034070613,2.09959263831,1,0.248241063759,-0.00537106267481
00:00:06.805593,2017-07-26 16:48:36,0,1.0,7.0,65532,11.0075151564,-226437500.0,-0.25,00e200600322f10741000000,-56.4867169086,271,1501080174704911,1,1501080174704911,4092,6.27704938403,-9.38712485564,6805593,1,-57,0.0,-0.90628141382,0.697277153879,1,-0.0827470212531,3.64335636236
00:00:06.815231,2017-07-26 16:48:36,0,1.0,7.0,65528,0.0,-452875000.0,-0.5,00e200600322f041ef000000,-51.0060597496,272,1501080174714549,1,1501080174714549,1424,2.18438864195,-1.38712485564,6815231,1,-49,8.0,-1.00512520853,0.186834850283,1,-0.165494042506,0.0
00:00:06.841519,2017-07-26 16:48:36,0,1.0,7.0,65535,-0.0371486039257,-56609375.0,-0.0625,00e200600322f041ef000000,-48.8054712823,273,1501080174740837,1,1501080174740837,1416,2.17211679565,-0.387124855643,6841519,1,-48,1.0,1.19546325877,2.38742331759,1,-0.0206867553133,-0.0122957452743
00:00:06.855546,2017-07-26 16:48:36,0,1.0,7.0,14,-0.0684236932717,792531250.0,0.875,00e200600322f10741000000,-55.5363334553,274,1501080174754864,1,1501080174754864,4064,6.23409792197,-10.3871248556,6855546,1,-58,-10.0,0.0441020394479,1.64766060715,1,0.289614574386,-0.0226474272055
00:00:06.906532,2017-07-26 16:48:36,0,1.0,8.0,12,-0.0684236932717,679687500.0,0.75,00e200600322f10741000000,-57.3398625389,275,1501080174805850,1,1501080174805850,360,0.552233083639,-10.3775377807,6906532,1,-58,0.0,-1.64220617274,0.14309942346,1,0.248104103172,-0.0226474272055
00:00:06.916205,2017-07-26 16:48:36,0,1.0,8.0,65533,0.152740631256,-169921875.0,-0.1875,00e200600322f041ef000000,-51.2346594323,276,1501080174815523,1,1501080174815523,3888,5.9641173033,-1.37753778074,6916205,1,-49,9.0,-0.676522434192,0.187968268293,1,-0.0620260257931,0.0505274364478
00:00:06.938500,2017-07-26 16:48:36,0,1.0,8.0,65526,0.152740631256,-566406250.0,-0.625,00e200600322f10741000000,-56.1872324584,277,1501080174837818,1,1501080174837818,400,0.613592315154,-10.3775377807,6938500,1,-58,-9.0,-0.489576092174,1.29572950403,1,-0.20675341931,0.0505274364478
00:00:06.948237,2017-07-26 16:48:36,0,1.0,8.0,20,-7.88091303228,1132812500.0,1.25,00e200600322f041ef000000,-50.925813133,278,1501080174847555,1,1501080174847555,1820,2.79184503395,-1.37753778074,6948237,1,-49,9.0,-0.367676134931,0.496814567554,1,0.413506838621,-2.60704914674
00:00:06.998582,2017-07-26 16:48:36,0,1.0,8.0,65530,5.11121697785,-339843750.0,-0.375,00e200600322f041ef000000,-49.5160200738,279,1501080174897900,1,1501080174897900,3928,6.02547653481,-1.37753778074,6998582,1,-49,0.0,1.04211692433,1.90660762682,1,-0.124052051586,1.69081853921
00:00:07.013899,2017-07-26 16:48:36,0,1.0,8.0,1,-0.0518077162827,56640625.0,0.0625,00e200600322f10741000000,-55.7267244302,280,1501080174913217,1,1501080174913217,368,0.564504929942,-10.3775377807,7013899,1,-58,-9.0,-0.0290680639768,1.75623753223,1,0.020675341931,-0.017138275981
00:00:07.032880,2017-07-26 16:48:36,0,1.0,8.0,0,-0.185073655898,0.0,0.0,00e200600322f041ef000000,-50.8024203788,281,1501080174932198,1,1501080174932198,3876,5.94570953384,-1.37753778074,7032880,1,-49,9.0,-0.244283380668,0.620207321817,1,0.0,-0.06122337789
00:00:07.044485,2017-07-26 16:48:36,0,1.0,8.0,8,-0.0319284149611,453125000.0,0.5,00e200600322f10741000000,-55.3393635455,282,1501080174943803,1,1501080174943803,360,0.552233083639,-9.37753778074,7044485,1,-57,-8.0,0.358292820724,2.14359841693,1,0.165402735448,-0.0105620943462
00:00:07.119781,2017-07-26 16:48:36,0,1.0,9.0,65535,-0.0319284149611,-56671875.0,-0.0625,00e200600322f041ef000000,-49.2345257274,283,1501080175019099,1,1501080175019099,220,0.337475773335,0.632044006193,7119781,1,-47,10.0,0.0645740979567,1.00408967104,1,-0.0206639411359,-0.0105620943462
00:00:07.131768,2017-07-26 16:48:36,0,1.0,9.0,15,0.0141880357402,850078125.0,0.9375,00e200600322f10741000000,-54.9192474398,284,1501080175031086,1,1501080175031086,912,1.39899047855,-9.36795599381,7131768,1,-57,-10.0,0.0408348633802,1.63626590794,1,0.309959117039,0.00469089176593
00:00:07.154196,2017-07-26 16:48:36,0,1.0,9.0,8,0.0141880357402,453375000.0,0.5,00e200600322f041ef000000,-49.1219559562,285,1501080175053514,1,1501080175053514,224,0.343611696486,0.632044006193,7154196,1,-47,10.0,0.177143869194,1.11665944227,1,0.165311529087,0.00469089176593
00:00:07.164337,2017-07-26 16:48:36,0,1.0,9.0,32,0.0299844176978,1813500000.0,2.0,00e200600322f10741000000,-54.8890844605,286,1501080175063655,1,1501080175063655,920,1.41126232485,-9.36795599381,7164337,1,-57,-10.0,0.0709978426753,1.66642888723,1,0.66124611635,0.00991353987684
00:00:07.219930,2017-07-26 16:48:36,0,1.0,9.0,17,-0.105397711942,963421875.0,1.0625,00e200600322f10741000000,-56.4343818859,287,1501080175119248,1,1501080175119248,872,1.33763124704,-9.36795599381,7219930,1,-57,0.0,-1.47429958271,0.121131461844,1,0.351286999311,-0.0348469138469
00:00:07.229590,2017-07-26 16:48:36,0,1.0,9.0,65523,-0.0582875460912,-736734375.0,-0.8125,00e200600322f041ef000000,-49.5279350074,288,1501080175128908,1,1501080175128908,188,0.288388388123,0.632044006193,7229590,1,-47,10.0,-0.228835182062,0.710680391019,1,-0.268631234767,-0.0192712067422
00:00:07.249741,2017-07-26 16:48:36,0,1.0,9.0,6,-0.145386705374,340031250.0,0.375,00e200600322f041ef000000,-47.6773581438,289,1501080175149059,1,1501080175149059,164,0.251572849213,0.632044006193,7249741,1,-47,0.0,1.6217416816,2.56125725468,1,0.123983646816,-0.0480681971489
00:00:07.259765,2017-07-26 16:48:36,0,1.0,9.0,65516,0.208379095017,-1133437500.0,-1.25,00e200600322f10741000000,-54.5020056433,290,1501080175159083,1,1501080175159083,940,1.44194194061,-9.36795599381,7259765,1,-57,-10.0,0.458076659897,2.05350770445,1,-0.413278822719,0.0688949336542
00:00:07.324080,2017-07-26 16:48:36,0,1.0,10.0,65516,0.208379095017,-1134062500.0,-1.25,00e200600322f10741000000,-56.3306644294,291,1501080175223398,1,1501080175223398,108,0.165669925092,-9.358379489,7324080,1,-57,0.0,-0.713605595957,0.257398726568,1,-0.413051058143,0.0688949336542
00:00:07.333760,2017-07-26 16:48:36,0,1.0,10.0,65523,-0.132212539835,-737140625.0,-0.8125,00e200600322f041ef000000,-50.9642456138,292,1501080175233078,1,1501080175233078,3568,5.47324345118,-1.358379489,7333760,1,-49,8.0,-0.324843379581,0.459737845677,1,-0.268483187793,-0.0436884235827
00:00:07.381771,2017-07-26 16:48:36,0,1.0,10.0,1,-0.132212539835,56703125.0,0.0625,00e200600322f041ef000000,-49.526318026,293,1501080175281089,1,1501080175281089,3516,5.39347645021,-1.358379489,7381771,1,-49,0.0,1.1130842083,1.89766543356,1,0.0206525529071,-0.0436884235827
00:00:07.391738,2017-07-26 16:48:36,0,1.0,10.0,21,-0.0721690339649,1190765625.0,1.3125,00e200600322f10741000000,-54.9974329506,294,1501080175291056,1,1501080175291056,68,0.104310693576,-9.358379489,7391738,1,-57,-8.0,0.619625882895,1.59063020542,1,0.43370361105,-0.0238475966755
