rssi_from_min,interrogator_timestamp,phase_cos_rads,doppler_hz,lastseentimestamp,phase_rads,doppler,tagseencount,doppler_by_phase,id,antenna,prx_moving_parts,velocity_by_doppler,absolute_timestamp,epc96,rospecid,prx_moving_parts_deoscillated,doppler_channel,rssi_from_mean,inventoryparameterspecid,phase,velocity_by_phase,channelindex,relative_timestamp,rssi,accessspecid
0,9.46687E+14,-0.482183772,0.125,9.46687E+14,2.073942025,2,1,-11.57451031,61,1,25.44511767,0.041039672,7/24/18 17:22,35fffffff4a246cfdff1db01,1,25.70482866,114218750,-0.266666667,1,1352,-3.800112824,23,1128969,-47,0
2,9.46687E+14,0.960430519,-0.1875,9.46687E+14,6.000932842,65533,1,-0.056442273,62,1,32.44511767,-0.061559508,7/24/18 17:22,00e200600322f148a4000000,1,32.70482866,-171328125,1.08,1,3912,-0.018530979,23,1139321,-54,0
1,9.46687E+14,0.932992799,-0.125,9.46687E+14,5.915029918,65534,1,0.018162456,63,1,40.44511767,-0.041039672,7/24/18 17:22,e2801160600002073a496297,1,40.70482866,-114218750,-1.259259259,1,3856,0.00596305,23,1151173,-62,0
0,9.46687E+14,0.503538384,-0.1875,9.46687E+14,5.240078371,65533,1,3.638948145,64,1,25.44511767,-0.061559508,7/24/18 17:22,35fffffff4a246cfdff1db01,1,25.70482866,-171328125,-0.266666667,1,3416,1.194729897,23,1198159,-47,0
1,9.46687E+14,0.914209756,-0.0625,9.46687E+14,5.865942533,65535,1,-0.066410583,65,1,40.44511767,-0.020519836,7/24/18 17:22,e2801160600002073a496297,1,40.70482866,-57109375,-1.259259259,1,3824,-0.021803748,23,1209952,-62,0
2,9.46687E+14,0.926210242,0.4375,9.46687E+14,5.896622149,7,1,-0.103116974,66,1,32.44511767,0.143638851,7/24/18 17:22,00e200600322f148a4000000,1,32.70482866,399765625,1.08,1,3844,-0.033855094,23,1219764,-54,0
2,9.46687E+14,0.941544065,0.125,9.46687E+14,5.939573611,2,1,0.167679001,67,1,32.44511767,0.041039672,7/24/18 17:22,00e200600322f148a4000000,1,32.70482866,114218750,1.08,1,3872,0.055051929,23,1240148,-54,0
1,9.46687E+14,0.503538384,-0.25,9.46687E+14,5.240078371,65532,1,nan,68,1,24.45462083,-0.082034454,7/24/18 17:22,35fffffff4a246cfdff1db01,1,24.7047129,-228562500,0.695652174,1,3416,nan,24,1263196,-46,0
0,9.46687E+14,0.949528181,0.75,9.46687E+14,5.964117303,12,1,nan,69,1,40.45462083,0.246103363,7/24/18 17:22,e2801160600002073a496297,1,40.7047129,685687500,-1.592592593,1,3888,nan,24,1277063,-62,0
3,9.46687E+14,-0.122410675,-0.1875,9.46687E+14,1.69351479,65533,1,nan,70,1,34.4641188,-0.061492211,7/24/18 17:22,00e200600322f148a4000000,1,34.70459194,-171515625,1.592592593,1,1104,nan,25,1702104,-56,0
