rssi_from_min,interrogator_timestamp,phase_cos_rads,doppler_hz,lastseentimestamp,phase_rads,doppler,tagseencount,doppler_by_phase,id,antenna,prx_moving_parts,velocity_by_doppler,absolute_timestamp,epc96,rospecid,prx_moving_parts_deoscillated,doppler_channel,rssi_from_mean,inventoryparameterspecid,phase,velocity_by_phase,channelindex,relative_timestamp,rssi,accessspecid
1.0,1501080686240358,-0.14673047445536164,0.0,1501080686240358,1.718058482431918,0,1,-0.021535626339006513,54,1,26.397523724710645,0.0,2018-06-29 21:53:15,00e200600322f041ef000000,1,26.705329345441015,0.0,0.60000000000000142,1,1120,-0.007089918136298441,18,1452449,-48,0
1.0,1501080686287279,-0.14673047445536164,0.5,1501080686287279,1.718058482431918,8,1,0.0,55,1,26.397523724710645,0.1646090534979424,2018-06-29 21:53:15,00e200600322f041ef000000,1,26.705329345441015,455625000.0,0.60000000000000142,1,1120,0.0,18,1499370,-48,0
0.0,1501080686297247,0.8790122264286334,0.0,1501080686297247,5.786175531904639,0,1,-0.03571746653120052,56,1,36.397523724710645,0.0,2018-06-29 21:53:15,00e200600322f10741000000,1,36.705329345441015,0.0,-0.4230769230769198,1,3772,-0.011758836718090707,18,1509338,-58,0
0.0,1501080686321526,-0.1527971852584433,0.125,1501080686321526,1.7241944055834606,2,1,0.014247772177885367,57,1,27.397523724710638,0.0411522633744856,2018-06-29 21:53:15,00e200600322f041ef000000,1,27.705329345441008,113906250.0,-0.39999999999999858,1,1124,0.004690624585312055,18,1533617,-49,0
1.0,1501080686335594,0.8847970984309375,0.1875,1501080686335594,5.798447378207723,3,1,0.025448846260516984,58,1,35.397523724710638,0.06172839506172839,2018-06-29 21:53:15,00e200600322f10741000000,1,35.70532934544101,170859375.0,0.5769230769230802,1,3780,0.008378220991116703,18,1547685,-57,0
0.0,1501080686395508,0.9939069700023561,0.5,1501080686395508,6.17273869045182,8,1,nan,59,1,34.407052951102159,0.16451878256100905,2018-06-29 21:53:15,00e200600322f10741000000,1,34.70523964618471,455875000.0,-0.076923076923080203,1,4024,nan,19,1607599,-56,0
2.0,1501080686405168,0.1890686641498056,0.375,1501080686405168,4.902602598082509,6,1,nan,60,1,25.407052951102152,0.12338908692075679,2018-06-29 21:53:15,00e200600322f041ef000000,1,25.7052396461847,341906250.0,0.9583333333333357,1,3196,nan,19,1617259,-47,0
0.0,1501080686423844,0.9891765099647809,0.8125,1501080686423844,6.135923151542564,13,1,-0.10331947778995891,61,1,34.407052951102159,0.2673430216616397,2018-06-29 21:53:15,00e200600322f10741000000,1,34.70523964618471,740796875.0,-0.076923076923080203,1,4000,-0.03399598940168651,19,1635935,-56,0
2.0,1501080686433501,0.1890686641498056,0.5625,1501080686433501,4.902602598082509,9,1,0.0,62,1,25.407052951102152,0.18508363038113518,2018-06-29 21:53:15,00e200600322f041ef000000,1,25.7052396461847,512859375.0,0.9583333333333357,1,3196,0.0,19,1645592,-47,0
2.0,1501080686485871,0.21311031991609156,-0.125,1501080686485871,4.92714629068868,65534,1,0.03729472980714272,63,1,25.407052951102152,-0.04112969564025226,2018-06-29 21:53:15,00e200600322f041ef000000,1,25.7052396461847,-113968750.0,0.9583333333333357,1,3212,0.012271367087625792,19,1697962,-47,0
0.0,1501080686499980,0.9968202992911657,0.875,1501080686499980,6.2034183062095325,14,1,0.0704972416667077,64,1,34.407052951102159,0.28790786948176583,2018-06-29 21:53:15,00e200600322f10741000000,1,34.70523964618471,797781250.0,-0.076923076923080203,1,4044,0.023196240745831986,19,1712071,-56,0
2.0,1501080686520991,0.15885814333386117,0.375,1501080686520991,4.871922982324796,6,1,-0.12504245683326917,65,1,25.407052951102152,0.12338908692075679,2018-06-29 21:53:15,00e200600322f041ef000000,1,25.7052396461847,341906250.0,0.9583333333333357,1,3176,-0.04114366553329394,19,1733082,-47,0
0.0,1501080686535179,0.9891765099647809,0.375,1501080686535179,6.135923151542564,6,1,-0.15248666131243666,66,1,34.407052951102159,0.12338908692075679,2018-06-29 21:53:15,00e200600322f10741000000,1,34.70523964618471,341906250.0,-0.076923076923080203,1,4000,-0.05017383975182999,19,1747270,-56,0
1.0,1501080686587233,0.7368165688773698,-0.375,1501080686587233,5.540738605842936,65530,1,nan,67,1,35.416576953136833,-0.12332145793368046,2018-06-29 21:53:15,00e200600322f10741000000,1,35.70514472257155,-342093750.0,0.64000000000000057,1,3612,nan,20,1799324,-57,0
1.0,1501080686598622,-0.3939920400610482,0.8125,1501080686598622,4.3074180523828804,13,1,nan,68,1,27.416576953136836,0.267196492189641,2018-06-29 21:53:15,00e200600322f041ef000000,1,27.70514472257156,741203125.0,0.55555555555555713,1,2808,nan,20,1810713,-49,0
0.0,1501080686619273,0.7284643904482249,0.0,1501080686619273,5.5284667595398505,0,1,-0.030458392869916206,69,1,36.41657695313684,0.0,2018-06-29 21:53:15,00e200600322f10741000000,1,36.70514472257156,0.0,-0.35999999999999943,1,3604,-0.010016462440093025,20,1831364,-58,0
1.0,1501080686628957,-0.38268343236509034,1.25,1501080686628957,4.319689898685965,20,1,0.032170328252910656,70,1,27.416576953136836,0.4110715264456015,2018-06-29 21:53:15,00e200600322f041ef000000,1,27.70514472257156,1140312500.0,0.55555555555555713,1,2816,0.010579444752944036,20,1841048,-49,0
1.0,1501080686677530,-0.34841868024943484,0.0,1501080686677530,4.356505437595221,0,1,0.06031514421592296,71,1,27.416576953136836,0.0,2018-06-29 21:53:15,00e200600322f041ef000000,1,27.70514472257156,0.0,0.55555555555555713,1,2840,0.019835070720500836,20,1889621,-49,0
1.0,1501080686692841,0.7691033376455795,-1.125,1501080686692841,5.589825991055276,65518,1,0.06632550209004506,72,1,35.416576953136833,-0.36996437380104136,2018-06-29 21:53:15,00e200600322f10741000000,1,35.70514472257155,-1026281250.0,0.64000000000000057,1,3644,0.021811620309140606,20,1904932,-57,0
1.0,1501080686714528,-0.33688985339221994,0.4375,1501080686714528,4.368777283898306,7,1,0.026376747595873166,73,1,27.416576953136836,0.14387503425596054,2018-06-29 21:53:15,00e200600322f041ef000000,1,27.70514472257156,399109375.0,0.55555555555555713,1,2848,0.008674183917524746,20,1926619,-49,0
1.0,1501080686726496,0.7200025079613815,0.125,1501080686726496,5.516194913236766,2,1,-0.17398072932142267,74,1,35.416576953136833,0.041107152644560156,2018-06-29 21:53:15,00e200600322f10741000000,1,35.70514472257155,114031250.0,0.64000000000000057,1,3596,-0.05721481917942099,20,1938587,-57,0
0.0,1501080686769898,0.7450577854414656,0.125,1501080686769898,5.553010452146021,2,1,0.0675012096216754,75,1,36.41657695313684,0.041107152644560156,2018-06-29 21:53:15,00e200600322f10741000000,1,36.70514472257156,114031250.0,-0.35999999999999943,1,3620,0.022198260220885304,20,1981989,-58,0
1.0,1501080686794653,-0.9117060320054299,0.0625,1501080686794653,3.56497135104623,1,1,nan,76,1,27.426095736540002,0.020542317173377157,2018-06-29 21:53:15,00e200600322f041ef000000,1,27.705044580326902,57046875.0,0.4230769230769198,1,2324,nan,21,2006744,-49,0
1.0,1501080686811771,0.901348847046022,-0.375,1501080686811771,0.4479223900626072,65530,1,-14.490412139268608,77,1,27.426095736540002,-0.12325390304026294,2018-06-29 21:53:15,00e200600322f041ef000000,1,27.705044580326902,-342281250.0,0.4230769230769198,1,292,-4.762666274204966,21,2023862,-49,0
1.0,1501080686821740,-0.177004220412149,0.0625,1501080686821740,4.534447208989955,1,1,nan,78,1,35.426095736539999,0.020542317173377157,2018-06-29 21:53:15,00e200600322f10741000000,1,35.7050445803269,57046875.0,0.2083333333333357,1,2956,nan,21,2033831,-57,0
1.0,1501080686874551,0.9039892931234433,0.125,1501080686874551,0.44178646691106466,2,1,-0.007772275466327492,79,1,27.426095736540002,0.041084634346754315,2018-06-29 21:53:15,00e200600322f041ef000000,1,27.705044580326902,114093750.0,0.4230769230769198,1,288,-0.002554568764610515,21,2086642,-49,0
1.0,1501080686888235,-0.12849811079379359,-0.375,1501080686888235,4.583534594202296,65530,1,0.05870437822705947,80,1,35.426095736539999,-0.12325390304026294,2018-06-29 21:53:15,00e200600322f10741000000,1,35.7050445803269,-342281250.0,0.2083333333333357,1,2988,0.01929478331209843,21,2100326,-57,0
1.0,1501080686910157,0.9307669610789837,1.125,1501080686910157,0.37429131224409645,18,1,-0.15074363847487662,81,1,27.426095736540002,0.3697617091207888,2018-06-29 21:53:15,00e200600322f041ef000000,1,27.705044580326902,1026843750.0,0.4230769230769198,1,244,-0.049545978134717054,21,2122248,-49,0
1.0,1501080686920331,-0.18303988795514095,-0.25,1501080686920331,4.528311285838413,65532,1,-0.13682362549801663,82,1,35.426095736539999,-0.08216926869350863,2018-06-29 21:53:15,00e200600322f10741000000,1,35.7050445803269,-228187500.0,0.2083333333333357,1,2952,-0.044970788988666105,21,2132422,-57,0
1.0,1501080686967026,-0.9307669610789838,0.4375,1501080686967026,3.5158839658338894,7,1,4.393026927382817,83,1,27.426095736540002,0.1437962202136401,2018-06-29 21:53:15,00e200600322f041ef000000,1,27.705044580326902,399328125.0,0.4230769230769198,1,2292,1.443887239895749,21,2179117,-49,0
1.0,1501080686976958,0.23105810828067128,1.1875,1501080686976958,1.337631247036279,19,1,4.3428664895389995,84,1,35.426095736539999,0.390304026294166,2018-06-29 21:53:15,00e200600322f10741000000,1,35.7050445803269,1083890625.0,0.2083333333333357,1,872,1.4274006539158586,21,2189049,-57,0
1.0,1501080687002989,0.99090263542778,-0.125,1501080687002989,0.1349903093339364,65534,1,nan,85,1,27.435609307027569,-0.04106214070626882,2018-06-29 21:53:15,00e200600322f041ef000000,1,27.704939225166644,-114156250.0,0.6666666666666643,1,88,nan,22,2215080,-49,0
1.0,1501080687012948,0.47679923006332225,0.0,1501080687012948,1.0737865515199487,0,1,nan,86,1,35.435609307027569,0.0,2018-06-29 21:53:15,00e200600322f10741000000,1,35.70493922516665,0.0,0.28000000000000114,1,700,nan,22,2225039,-57,0
1.0,1501080687062922,0.48218377207912283,0.5625,1501080687062922,1.0676506283684062,9,1,-0.009770705766998806,87,1,35.435609307027569,0.1847796331782097,2018-06-29 21:53:15,00e200600322f10741000000,1,35.70493922516665,513703125.0,0.28000000000000114,1,696,-0.0032096487600324574,22,2275013,-57,0
1.0,1501080687076861,0.9819638691095552,-0.5,1501080687076861,0.1902136176978195,65528,1,0.05944730187329943,88,1,27.435609307027569,-0.16424856282507527,2018-06-29 21:53:15,00e200600322f041ef000000,1,27.704939225166644,-456625000.0,0.6666666666666643,1,124,0.019528267793035674,22,2288952,-49,0
1.0,1501080687095407,0.9852776423889412,0.375,1501080687095407,0.1718058482431918,6,1,-0.07898434972500805,89,1,27.435609307027569,0.12318642211880645,2018-06-29 21:53:15,00e200600322f041ef000000,1,27.704939225166644,342468750.0,0.6666666666666643,1,112,-0.025946131856011405,22,2307498,-49,0
1.0,1501080687105402,0.4275550934302822,-0.0625,1501080687105402,1.1290098598838318,65535,1,0.1148642781958667,90,1,35.435609307027569,-0.02053107035313441,2018-06-29 21:53:15,00e200600322f10741000000,1,35.70493922516665,-57078125.0,0.28000000000000114,1,736,0.03773258522722147,22,2317493,-57,0
1.0,1501080687164478,0.99090263542778,0.4375,1501080687164478,0.1349903093339364,7,1,-0.04238625070805767,91,1,27.435609307027569,0.14371749247194088,2018-06-29 21:53:15,00e200600322f041ef000000,1,27.704939225166644,399546875.0,0.6666666666666643,1,88,-0.013923761524683604,22,2376569,-49,0
1.0,1501080687180549,-0.44412214457042976,0.0625,1501080687180549,4.252194744018997,1,1,3.3050317108068885,92,1,35.435609307027569,0.02053107035313441,2018-06-29 21:53:15,00e200600322f10741000000,1,35.70493922516665,57078125.0,0.28000000000000114,1,2772,1.0856934171826624,22,2392640,-57,0
1.0,1501080687202475,0.9957674144676598,0.1875,1501080687202475,6.191146459906448,3,1,nan,93,1,26.445117670306079,0.06155950752393981,2018-06-29 21:53:15,00e200600322f041ef000000,1,26.70482866279733,171328125.0,-0.125,1,4036,nan,23,2414566,-48,0
